score,true
1.9182791220373474e-05,0
2.324637353012804e-05,0
2.050688817689661e-05,0
0.9997358918190002,1
2.1358817321015522e-05,0
2.3046301066642627e-05,0
2.1948884750599973e-05,0
4.0966086089611053e-05,0
2.866225622710772e-05,0
0.9998766183853149,1
1.8444387023919262e-05,0
2.988256892422214e-05,0
2.3636008336325176e-05,0
0.999916672706604,1
1.5160359907895327e-05,0
3.200701030436903e-05,0
1.9960691133746877e-05,0
0.9999271631240845,1
2.0269022570573725e-05,0
0.9998875856399536,1
1.8433729565003887e-05,0
2.7009786208509468e-05,0
3.608596671256237e-05,0
1.7775619198800996e-05,0
3.6323992389952764e-05,0
1.5229044038278516e-05,0
2.149470310541801e-05,0
2.7341668101144023e-05,0
1.9129995052935556e-05,0
2.335071076231543e-05,0
1.9144594261888415e-05,0
3.334812936373055e-05,0
0.00010832190309884027,0
2.1322755856090225e-05,0
2.516775202821009e-05,0
3.182093860232271e-05,0
2.6842904844670556e-05,0
0.999927282333374,1
5.1996477850480005e-05,0
0.9999351501464844,1
2.0245666746632196e-05,0
1.851516390161123e-05,0
3.27387751895003e-05,0
1.3852845768269617e-05,0
1.4679504602099769e-05,0
1.955540392373223e-05,0
2.2067340978537686e-05,0
0.9999314546585083,1
0.17469258606433868,1
0.9999215602874756,1
3.0282015359262004e-05,0
1.7361882783006877e-05,0
1.453222103009466e-05,0
0.9999208450317383,1
1.7084374121623114e-05,0
1.5612740753567778e-05,0
1.7898450096254237e-05,0
0.9999090433120728,1
3.5040891816606745e-05,0
0.9999154806137085,1
2.9849306883988902e-05,0
0.9998612403869629,1
0.9998413324356079,1
2.1534568077186123e-05,0
2.572921584942378e-05,0
1.4823673154751305e-05,0
0.1749860644340515,1
1.611764673725702e-05,0
0.9999122619628906,1
0.9998335838317871,1
1.9604623958002776e-05,0
1.4964802176109515e-05,0
0.9999338388442993,1
1.893040280265268e-05,0
2.001022221520543e-05,0
3.4445514756953344e-05,0
1.6404967027483508e-05,0
0.9999303817749023,1
2.6739686290966347e-05,0
0.9999336004257202,1
1.5211887330224272e-05,0
3.074987034779042e-05,0
2.0523890270851552e-05,0
1.6352141756215133e-05,0
4.211210034554824e-05,0
1.6405969290644862e-05,0
2.529443554522004e-05,0
2.23295883188257e-05,0
1.3491887330019381e-05,0
3.368199759279378e-05,0
4.160554817644879e-05,0
1.693549165793229e-05,0
3.257537173340097e-05,0
2.7825961296912283e-05,0
2.3362696083495393e-05,0
2.2895366782904603e-05,0
0.3696278929710388,0
0.9996908903121948,1
1.850877197284717e-05,0
1.938413697644137e-05,0
1.9700602933880873e-05,0
0.9901094436645508,1
1.702257213764824e-05,0
1.5806162991793826e-05,0
1.6763093299232423e-05,0
1.5052513845148496e-05,0
1.8911347069661133e-05,0
1.57403846969828e-05,0
0.9999395608901978,1
1.569682171975728e-05,0
1.833680653362535e-05,0
1.8206623281002976e-05,0
1.5810219338163733e-05,0
2.165093428629916e-05,0
2.1482243028003722e-05,0
1.9039411199628375e-05,0
2.3748594685457647e-05,0
0.002453939523547888,0
3.808871770161204e-05,0
1.9324983441038057e-05,0
0.9998660087585449,1
0.9998440742492676,1
1.4169509086059406e-05,0
1.6706966562196612e-05,0
1.488863108534133e-05,0
2.7379210223443806e-05,0
4.343399632489309e-05,0
2.9272121537360363e-05,0
2.5890680262818933e-05,0
1.6485735613969155e-05,0
1.5244882888509892e-05,0
0.9999123811721802,1
2.3517113731941208e-05,0
1.3730056707572658e-05,0
0.9999294281005859,1
0.00018160986655857414,0
0.00028484256472438574,0
1.75533423316665e-05,0
0.9999022483825684,1
1.6435673387604766e-05,0
1.4608503988711163e-05,0
0.999929666519165,1
2.327898437215481e-05,0
2.1709320208174177e-05,0
2.170211882912554e-05,0
0.9998823404312134,1
9.124854841502383e-05,0
1.637355308048427e-05,0
1.8361095499130897e-05,0
2.0058389054611325e-05,0
2.094333103741519e-05,0
1.703803354757838e-05,0
0.0001026390164042823,0
4.713884482043795e-05,0
3.066088174819015e-05,0
2.8308435503276996e-05,0
2.3971515474841e-05,0
1.542929203424137e-05,0
2.6968582460540347e-05,0
2.628219226608053e-05,0
1.8437036487739533e-05,0
1.9039845938095823e-05,0
1.8291118976776488e-05,0
0.999849796295166,1
2.0113515347475186e-05,0
1.872240682132542e-05,0
2.072689494525548e-05,0
3.4047177905449644e-05,0
1.6265899830614217e-05,0
2.036054320342373e-05,0
1.39407120514079e-05,0
1.6604801203357056e-05,0
1.4271219697548077e-05,0
1.9614048142102547e-05,0
1.678416083450429e-05,0
0.9999055862426758,1
1.849978980317246e-05,0
1.576633076183498e-05,0
0.9998900890350342,1
1.7129577827290632e-05,0
0.00018237756739836186,0
0.999351441860199,1
2.8272501367609948e-05,0
0.9998761415481567,1
0.9999103546142578,1
1.9845439965138212e-05,0
0.9998883008956909,1
0.9999302625656128,1
3.051997919101268e-05,0
2.4448496333207004e-05,0
0.9999526739120483,1
2.236389809695538e-05,0
1.881783282442484e-05,0
2.712421519390773e-05,0
1.6306794350384735e-05,0
2.8185064365970902e-05,0
2.2433323465520516e-05,0
1.897871698020026e-05,0
0.9999336004257202,1
1.5359320968855172e-05,0
4.258780609234236e-05,0
0.9996620416641235,1
1.9188188161933795e-05,0
2.4916804250096902e-05,0
1.824735227273777e-05,0
1.9738417904591188e-05,0
1.8103730326402e-05,0
0.9997594952583313,1
1.753748074406758e-05,0
0.9999065399169922,1
5.3171537729213014e-05,0
0.9999229907989502,1
0.9999008178710938,1
1.8242690202896483e-05,0
1.4649046534032095e-05,0
0.9999140501022339,1
1.6585840057814494e-05,0
1.9017761587747373e-05,0
1.4962404748075642e-05,0
1.4822739103692584e-05,0
0.00010508358536753803,0
3.186624599038623e-05,0
2.565113754826598e-05,0
2.0039957234985195e-05,0
2.229286292276811e-05,0
3.109995668637566e-05,0
2.7812058760900982e-05,0
1.4693342563987244e-05,0
1.3886125998396892e-05,0
0.9999426603317261,1
2.6665939003578387e-05,0
0.9998822212219238,1
0.6738653779029846,1
4.266922769602388e-05,0
1.7268965166294947e-05,0
1.943311326613184e-05,0
0.9998204112052917,1
2.0000226868432947e-05,0
1.8098171494784765e-05,0
0.9999417066574097,1
3.454281613812782e-05,0
2.152136767108459e-05,0
1.762375541147776e-05,0
0.9999078512191772,1
1.9297338440082967e-05,0
1.5974310372257605e-05,0
0.9999096393585205,1
1.6705453163012862e-05,0
3.808519977610558e-05,0
4.363413972896524e-05,0
0.9998262524604797,1
0.9999269247055054,1
2.2982341761235148e-05,0
0.9999207258224487,1
2.8174579711048864e-05,0
1.796894684957806e-05,0
2.4961804228951223e-05,0
1.7843265595729463e-05,0
0.9999302625656128,1
1.571965367475059e-05,0
2.0103736460441723e-05,0
1.4547195860359352e-05,0
4.879157495452091e-05,0
1.6081474313978106e-05,0
2.4380042304983363e-05,0
1.6834883354022168e-05,0
0.9999212026596069,1
0.9999141693115234,1
0.999901294708252,1
2.3348306058323942e-05,0
1.7275520804105327e-05,0
1.7207534256158397e-05,0
2.183702054026071e-05,0
5.255786527413875e-05,0
1.8051734514301643e-05,0
2.0975472580175847e-05,0
1.673704173299484e-05,0
1.8063719835481606e-05,0
2.7126283384859562e-05,0
0.9998050332069397,1
2.720369229791686e-05,0
0.9998778104782104,1
2.0474291886785068e-05,0
1.9363831597729586e-05,0
2.2306687242235057e-05,0
0.9999253749847412,1
0.9998818635940552,1
1.52704342326615e-05,0
1.904574855871033e-05,0
1.9872672055498697e-05,0
1.9839289961964823e-05,0
4.564683331409469e-05,0
2.390020563325379e-05,0
0.9999154806137085,1
1.9724533558473922e-05,0
1.5520878150709905e-05,0
2.3227094061439857e-05,0
3.527697117533535e-05,0
1.4730549992236774e-05,0
1.634889849810861e-05,0
3.0028089895495214e-05,0
2.304799090779852e-05,0
0.9997143149375916,1
1.8359081877861172e-05,0
2.0546312953229062e-05,0
2.696914816624485e-05,0
3.8818812754470855e-05,0
4.3743173591792583e-05,0
2.1049296265118755e-05,0
2.6944338969769888e-05,0
2.0011158994748257e-05,0
1.5512694517383352e-05,0
2.1479869246832095e-05,0
3.161633503623307e-05,0
2.5034894861164503e-05,0
3.2198382541537285e-05,0
1.959479232027661e-05,0
0.9999176263809204,1
2.044181019300595e-05,0
3.1852083338890225e-05,0
0.999848484992981,1
5.7617249694885686e-05,0
1.954395520442631e-05,0
1.7915392163558863e-05,0
0.9998905658721924,1
1.9897664969903417e-05,0
0.9997898936271667,1
2.3941312974784523e-05,0
1.6895421140361577e-05,0
2.0812998627661727e-05,0
2.7576690627029166e-05,0
2.0969433535356075e-05,0
2.059453254332766e-05,0
2.5539953639963642e-05,0
1.9511924620019272e-05,0
0.9998452663421631,1
2.8998971174587496e-05,0
4.826917211175896e-05,0
2.6178431653534062e-05,0
2.040789695456624e-05,0
0.9998663663864136,1
1.4292152627604082e-05,0
3.9301336073549464e-05,0
2.2886197257321328e-05,0
3.248979919590056e-05,0
1.6573651009821333e-05,0
2.0634912289096974e-05,0
1.8613953216117807e-05,0
0.999943733215332,1
2.2856838768348098e-05,0
0.9999305009841919,1
1.6192290786420926e-05,0
2.5623239707783796e-05,0
1.74276083271252e-05,0
2.2303602236206643e-05,0
2.826495074259583e-05,0
0.9999256134033203,1
0.9998440742492676,1
2.2191303287399933e-05,0
0.9999231100082397,1
0.9998842477798462,1
3.154625301249325e-05,0
2.1139701857464388e-05,0
1.5749708836665377e-05,0
2.4910485080908984e-05,0
1.3639538337884005e-05,0
2.4191151169361547e-05,0
3.700071101775393e-05,0
0.0006216751062311232,0
1.5197968423308339e-05,0
1.9148299543303438e-05,0
4.814174462808296e-05,0
2.5784211175050586e-05,0
1.5199560948531143e-05,0
3.3000698749674484e-05,0
1.883113509393297e-05,0
2.829208278853912e-05,0
3.6004021239932626e-05,0
2.7499423595145345e-05,0
2.1893320081289858e-05,0
1.373629038425861e-05,0
1.722316119412426e-05,0
2.0595160094671883e-05,0
1.874677764135413e-05,0
3.413333251955919e-05,0
1.6452720956294797e-05,0
1.6147063433891162e-05,0
0.9999330043792725,1
2.980336830660235e-05,0
0.9999377727508545,1
0.9999197721481323,1
1.7012218449963257e-05,0
4.052897202200256e-05,0
3.262165409978479e-05,0
0.9999231100082397,1
1.8606409867061302e-05,0
0.9998394250869751,1
6.127116648713127e-05,0
2.383078754064627e-05,0
0.9999387264251709,1
1.5372716006822884e-05,0
0.9998960494995117,1
1.4908679077052511e-05,0
1.536362833576277e-05,0
2.090731322823558e-05,0
2.099598896165844e-05,0
2.3759263058309443e-05,0
0.02829025499522686,0
2.43512313318206e-05,0
0.9999353885650635,1
2.8724121875711717e-05,0
1.3245567060948815e-05,0
4.8020603571785614e-05,0
0.9997926354408264,1
1.9702200006577186e-05,0
1.7960808690986596e-05,0
1.528383836557623e-05,0
3.6771576560568064e-05,0
4.423658174346201e-05,0
3.987813033745624e-05,0
0.9999394416809082,1
6.025311813573353e-05,0
1.678358603385277e-05,0
0.00015765619173180312,0
3.163642395520583e-05,0
1.8918310161097907e-05,0
6.426822073990479e-05,0
0.9999251365661621,1
2.1635289158439264e-05,0
2.245879477413837e-05,0
1.715411781333387e-05,0
0.9999191761016846,1
1.3462121387419757e-05,0
3.1331495847553015e-05,0
2.8751421268680133e-05,0
9.680529910838231e-05,0
2.9133103453204967e-05,0
2.2349935534293763e-05,0
0.9999372959136963,1
0.999885082244873,1
1.3164429219614249e-05,0
0.9998507499694824,1
0.0005605774349533021,0
4.1434297600062564e-05,0
4.1867075196933e-05,0
6.720250530634075e-05,0
2.2717913452652283e-05,0
1.542020072520245e-05,0
0.9999241828918457,1
2.531922291382216e-05,0
0.9999288320541382,1
2.084400512103457e-05,0
0.9583480358123779,1
4.0079055906971917e-05,0
1.882467040559277e-05,0
1.4312518032966182e-05,0
0.999934196472168,1
0.9999045133590698,1
1.660084308241494e-05,0
0.9998948574066162,1
5.730873454012908e-05,0
0.9999358654022217,1
1.7685850252746604e-05,0
1.78187128767604e-05,0
0.9999411106109619,1
1.8243490558234043e-05,0
2.0620078430511057e-05,0
0.9999058246612549,1
3.798649777309038e-05,0
0.9993500113487244,1
1.786362918210216e-05,0
2.816963751683943e-05,0
2.1419929908006452e-05,0
2.6022715246654116e-05,0
1.4785214261792134e-05,0
2.4214279619627632e-05,0
2.7222169592278078e-05,0
7.470119453500956e-05,0
2.931875133072026e-05,0
1.720956788631156e-05,0
1.5632720533176325e-05,0
2.196764762629755e-05,0
2.4007755200727843e-05,0
1.6017251255107112e-05,0
0.00031311067868955433,0
2.5467594241490588e-05,0
4.194724533590488e-05,0
3.387837568880059e-05,0
0.0721285417675972,0
1.3572984244092368e-05,0
2.804850009852089e-05,0
2.6334351787227206e-05,0
1.7663196558714844e-05,0
2.7053172743762843e-05,0
0.9996621608734131,1
1.8242793885292485e-05,0
2.1094127077958547e-05,0
0.9999417066574097,1
0.9998086094856262,1
0.9999042749404907,1
1.4850668776489329e-05,0
0.0002411962195765227,0
2.7960126317339018e-05,0
1.6249729014816694e-05,0
2.0688346921815537e-05,0
1.9511477148626e-05,0
2.162184136977885e-05,0
0.9998806715011597,1
2.658078483364079e-05,0
1.573816371092107e-05,0
1.8141630789614283e-05,0
2.0309696992626414e-05,0
0.0012008934281766415,0
2.1286061382852495e-05,0
0.9999299049377441,1
3.116164589300752e-05,0
0.9998949766159058,1
2.3671691451454535e-05,0
2.684515857254155e-05,0
2.4094499167404138e-05,0
0.41289421916007996,1
7.322501915041357e-05,0
2.493266038072761e-05,0
1.3350113476917613e-05,0
1.686871109995991e-05,0
3.287273648311384e-05,0
2.111842331942171e-05,0
3.000066863023676e-05,0
3.8031372241675854e-05,0
2.8544662200147286e-05,0
1.928431447595358e-05,0
1.7055852367775515e-05,0
1.506733588030329e-05,0
1.6201976904994808e-05,0
1.5182872630248312e-05,0
2.851299177564215e-05,0
1.945510484802071e-05,0
1.97924418898765e-05,0
3.5165958252036944e-05,0
3.223248495487496e-05,0
8.971431816462427e-05,0
1.8011942302109674e-05,0
1.6849435269250534e-05,0
0.9999231100082397,1
2.1552174075623043e-05,0
1.5042612176330294e-05,0
2.32665133808041e-05,0
1.6130501535371877e-05,0
2.5159977667499334e-05,0
3.6174969864077866e-05,0
0.9999399185180664,1
1.8279713913216256e-05,0
3.639389615273103e-05,0
0.9999133348464966,1
1.6199071978917345e-05,0
2.9612450816784985e-05,0
5.289368345984258e-05,0
2.817888162098825e-05,0
5.11688667756971e-05,0
1.760866871336475e-05,0
0.9999063014984131,1
1.7235121049452573e-05,0
2.3771299311192706e-05,0
1.7599535567569546e-05,0
1.9943488950957544e-05,0
1.9181345123797655e-05,0
1.4781322533963248e-05,0
1.7465275959693827e-05,0
2.460544419591315e-05,0
1.744388646329753e-05,0
1.650886406423524e-05,0
1.933067869686056e-05,0
1.5460705981240608e-05,0
2.0478257283684798e-05,0
0.999923825263977,1
1.8393131540506147e-05,0
1.8568120140116662e-05,0
0.9999287128448486,1
0.9998993873596191,1
0.9999006986618042,1
1.8270320651936345e-05,0
0.9996989965438843,1
2.2246860680752434e-05,0
0.9998759031295776,1
0.9999294281005859,1
0.9998643398284912,1
6.885118637001142e-05,0
0.9998419284820557,1
0.9999276399612427,1
1.517072905699024e-05,0
0.9916421175003052,1
0.9998937845230103,1
2.2868174710310996e-05,0
1.8245578758069314e-05,0
0.9999384880065918,1
3.567862950148992e-05,0
2.3036896891426295e-05,0
3.9327354897977784e-05,0
1.5579558748868294e-05,0
1.702633744571358e-05,0
1.5661806173739024e-05,0
1.892926411528606e-05,0
2.0825566025450826e-05,0
2.9763858037767932e-05,0
1.5169383914326318e-05,0
2.1969302906654775e-05,0
4.8813959438120946e-05,0
3.282625038991682e-05,0
1.5281957530532964e-05,0
1.6424062778241932e-05,0
2.1898373233852908e-05,0
0.0001089889628929086,0
2.5732895664987154e-05,0
1.5003871340013575e-05,0
2.2316049580695108e-05,0
1.9677318050526083e-05,0
0.9997947812080383,1
1.866678212536499e-05,0
0.9999439716339111,1
1.903107659018133e-05,0
3.1244195270119235e-05,0
1.4397915947483853e-05,0
1.902140684251208e-05,0
2.221788054157514e-05,0
1.806471664167475e-05,0
2.857617255358491e-05,0
1.5892181181698106e-05,0
1.7059739548130892e-05,0
0.9998899698257446,1
0.00017069934983737767,0
3.3772215829230845e-05,0
0.9999310970306396,1
1.8261349396198057e-05,0
1.399232405674411e-05,0
2.0235764168319292e-05,0
0.9997984766960144,1
2.6424639145261608e-05,0
0.999908447265625,1
2.5664154236437753e-05,0
1.805538522603456e-05,0
3.5417062463238835e-05,0
0.9999085664749146,1
1.6399179003201425e-05,0
2.746048448898364e-05,0
6.129722896730527e-05,0
2.4627108359709382e-05,0
2.436428621876985e-05,0
2.2972875740379095e-05,0
2.1296476916177198e-05,0
1.4847327292955015e-05,0
1.915166103572119e-05,0
2.7091100491816178e-05,0
2.887804112106096e-05,0
2.643678817548789e-05,0
3.409233977436088e-05,0
1.8596101654111408e-05,0
3.8616002711933106e-05,0
1.6814377886475995e-05,0
0.0006350688636302948,0
1.5839768821024336e-05,0
1.474750206398312e-05,0
0.9997910857200623,1
1.571747998241335e-05,0
1.743099892337341e-05,0
4.234623702359386e-05,0
0.9999170303344727,1
1.656337917665951e-05,0
1.5983774574124254e-05,0
1.88249941857066e-05,0
2.2771357180317864e-05,0
1.5608200556016527e-05,0
2.67732630163664e-05,0
1.7445134290028363e-05,0
3.209846909157932e-05,0
2.128902451659087e-05,0
0.9999161958694458,1
2.2649444872513413e-05,0
2.202155337727163e-05,0
0.9999417066574097,1
2.5985518732341006e-05,0
1.792568036762532e-05,0
1.8853130313800648e-05,0
4.707141488324851e-05,0
3.0227916795411147e-05,0
2.0512286937446333e-05,0
1.826723564590793e-05,0
4.1939321818063036e-05,0
2.253039929200895e-05,0
2.3741256882203743e-05,0
2.243826565972995e-05,0
1.850070657383185e-05,0
2.2389122023014352e-05,0
0.9998981952667236,1
5.344340388546698e-05,0
1.9343107851454988e-05,0
1.607012927706819e-05,0
3.692189420689829e-05,0
2.3023256289889105e-05,0
1.9379995137569495e-05,0
2.4411172489635646e-05,0
2.260759902128484e-05,0
0.9999231100082397,1
6.174956797622144e-05,0
1.7525007933727466e-05,0
1.3818104889651295e-05,0
2.041015432041604e-05,0
0.9996825456619263,1
0.9999216794967651,1
1.748839349602349e-05,0
1.851872912084218e-05,0
