score,true
2.252249396406114e-05,0
6.401657174137654e-06,0
6.61771628074348e-06,0
5.913677796343109e-06,0
2.2870575776323676e-05,0
7.207745056803105e-06,0
5.524492280528648e-06,0
0.9999328851699829,1
5.155611233931268e-06,0
0.00020988128380849957,0
5.5415362112398725e-06,0
8.494083886034787e-06,0
7.68008339946391e-06,0
5.143643193150638e-06,0
5.071785835752962e-06,0
0.0006073959521017969,0
6.5125896071549505e-06,0
5.079976290289778e-06,0
0.9999096393585205,1
8.345521564478986e-06,0
7.153563274187036e-06,0
0.9999630451202393,1
5.401445832831087e-06,0
0.9999839067459106,1
9.617247997084633e-06,0
5.043194050813327e-06,0
1.3761833542957902e-05,0
0.9999799728393555,1
6.07429046795005e-06,0
0.9999845027923584,1
5.640430572384503e-06,0
5.753147434006678e-06,0
6.339392257359577e-06,0
1.1875563359353691e-05,0
5.916419468121603e-06,0
5.136451727594249e-05,0
5.224383585300529e-06,0
9.050942026078701e-06,0
5.553057690121932e-06,0
4.874058504356071e-06,0
0.9999814033508301,1
5.055087513028411e-06,0
2.1079365978948772e-05,0
0.9999833106994629,1
5.811023129353998e-06,0
9.002231672639027e-05,0
6.6519664869701955e-06,0
6.926599780854303e-06,0
7.393193754978711e-06,0
5.171121756575303e-06,0
4.007764073321596e-05,0
7.961426490510348e-06,0
5.219617833063239e-06,0
6.80917992212926e-06,0
6.6539332692627795e-06,0
9.327228326583281e-06,0
0.00021975170238874853,0
7.196027581812814e-06,0
5.619563307845965e-05,0
6.438257969421102e-06,0
5.596557912213029e-06,0
8.810204235487618e-06,0
7.583212209283374e-06,0
6.143840437289327e-06,0
0.999984860420227,1
6.544118605233962e-06,0
0.9999854564666748,1
0.9999843835830688,1
7.825725333532318e-06,0
7.2377483775198925e-06,0
5.74703881284222e-06,0
0.9999746084213257,1
7.688914593018126e-06,0
8.12348571344046e-06,0
6.265207048272714e-06,0
0.9999775886535645,1
5.7527527133061085e-06,0
6.625938112847507e-06,0
6.5247254497080576e-06,0
4.783315489476081e-06,0
0.00115114520303905,0
9.73123314906843e-06,0
7.107221335900249e-06,0
4.755569079861743e-06,0
0.999980092048645,1
5.5905934459588025e-06,0
6.423550985346083e-06,0
5.319311640050728e-06,0
0.9999765157699585,1
6.657487574557308e-06,0
6.042806944606127e-06,0
1.048271224135533e-05,0
6.521800969494507e-06,0
4.632621767086675e-06,0
9.100153874896932e-06,0
4.9846007641463075e-06,0
5.834011972183362e-06,0
5.207987669564318e-06,0
6.51717527944129e-06,0
2.342105290153995e-05,0
7.062082659103908e-06,0
9.898673852148931e-06,0
8.734925359021872e-06,0
5.000207693228731e-06,0
5.829028850712348e-06,0
0.9999850988388062,1
5.8213959164277185e-06,0
4.610812993632862e-06,0
7.453424586856272e-06,0
6.755855793016963e-06,0
7.496731541323243e-06,0
9.68703898251988e-06,0
7.936789188534021e-06,0
8.376843652513344e-06,0
6.467729235737352e-06,0
8.75680325407302e-06,0
5.989084002067102e-06,0
8.421843631367665e-06,0
7.279345027200179e-06,0
7.147249107219977e-06,0
7.522707619500579e-06,0
5.6190192481153645e-06,0
2.0275905626476742e-05,0
0.9999797344207764,1
5.313243036653148e-06,0
4.8972565309668425e-06,0
0.9999808073043823,1
9.84127473202534e-06,0
7.250045200635213e-06,0
5.650357707054354e-06,0
6.276013209571829e-06,0
9.965391654986888e-06,0
0.0003148963733110577,0
7.521172392443987e-06,0
5.4890024330234155e-06,0
5.951982529950328e-06,0
7.055546120682266e-06,0
6.577417025255272e-06,0
8.947432434069924e-06,0
0.9999860525131226,1
4.907631137029966e-06,0
8.560465175833087e-06,0
6.9096045081096236e-06,0
5.034314199292567e-06,0
6.7873702391807456e-06,0
0.9999855756759644,1
5.007084382668836e-06,0
5.182165750738932e-06,0
7.716834261373151e-06,0
7.333631401706953e-06,0
1.2942759894940536e-05,0
6.0749566728190985e-06,0
0.9999808073043823,1
8.1918369687628e-06,0
5.609029358311091e-06,0
0.9999861717224121,1
6.2540984799852595e-06,0
7.675931556150317e-06,0
7.877174539316911e-06,0
1.2070952834619675e-05,0
9.189912816509604e-06,0
5.8749710660777055e-06,0
5.9805629462061916e-06,0
6.072245923860464e-06,0
6.969192327233031e-06,0
9.208642950397916e-06,0
8.527197678631637e-06,0
0.9999855756759644,1
0.9999779462814331,1
4.9364289225195535e-06,0
0.9999756813049316,1
7.207064754766179e-06,0
6.273763119679643e-06,0
7.201409971457906e-06,0
5.900051746721147e-06,0
1.0618199667078443e-05,0
0.0004523596726357937,0
5.490698640642222e-06,0
5.427454198070336e-06,0
1.723574496281799e-05,0
5.4167508096725214e-06,0
6.754992227797629e-06,0
0.019660048186779022,0
1.8635017113410868e-05,0
0.9999864101409912,1
0.9999845027923584,1
7.70420865592314e-06,0
0.9999819993972778,1
0.9999853372573853,1
8.767590770730749e-06,0
4.407615051604807e-06,0
5.489745944942115e-06,0
0.9999597072601318,1
9.926977327268105e-06,0
6.036620561644668e-06,0
0.9999842643737793,1
4.3784362787846476e-05,0
4.934955995850032e-06,0
0.9999794960021973,1
7.211650427052518e-06,0
9.411235623701941e-06,0
7.766256203467492e-06,0
6.331712938845158e-06,0
7.690247002756223e-06,0
0.9999840259552002,1
0.9999808073043823,1
6.060548003006261e-06,0
4.592206551023992e-06,0
6.398355253622867e-06,0
7.951865882205311e-06,0
7.259911853907397e-06,0
0.9999817609786987,1
5.485627298185136e-06,0
1.100859390135156e-05,0
5.458151463244576e-06,0
1.1505114343890455e-05,0
0.9999845027923584,1
7.679248483327683e-06,0
0.9999842643737793,1
6.381937964761164e-06,0
9.18773002922535e-06,0
9.256107659894042e-06,0
0.00027389710885472596,0
8.333696314366534e-06,0
0.999984622001648,1
7.278303201019298e-06,0
0.9998984336853027,1
0.9999842643737793,1
0.9999480247497559,1
4.7014927986310795e-06,0
6.948777809157036e-06,0
0.999984622001648,1
1.4123116670816671e-05,0
6.595406830456341e-06,0
8.756745046412107e-06,0
5.639021310344106e-06,0
8.713510396773927e-06,0
0.9998857975006104,1
7.3441019594611134e-06,0
7.138788078009384e-06,0
7.326473678404e-06,0
5.432129910332151e-06,0
7.67345045460388e-06,0
0.9999853372573853,1
7.804359483998269e-06,0
0.9999852180480957,1
8.08122058515437e-05,0
5.729340955440421e-06,0
9.783510904526338e-06,0
0.9999860525131226,1
7.0787173171993345e-06,0
0.0044684396125376225,0
5.9091121329402085e-06,0
0.9999852180480957,1
5.532411250896985e-06,0
6.229584869288374e-06,0
7.90578815212939e-06,0
0.999976396560669,1
9.612515896151308e-06,0
6.497570666397223e-06,0
0.9999817609786987,1
5.510548817255767e-06,0
0.9999840259552002,1
4.93524748890195e-06,0
4.876699222222669e-06,0
5.350877472665161e-06,0
0.9999855756759644,1
7.506339443352772e-06,0
4.8243678065773565e-06,0
6.409910838556243e-06,0
0.999984622001648,1
1.0174315320909955e-05,0
7.0595237957604695e-06,0
0.999982476234436,1
6.185446636663983e-06,0
0.9999765157699585,1
9.755457540450152e-06,0
5.8057389651366975e-06,0
5.740235337725608e-06,0
0.9999847412109375,1
4.334934601502027e-06,0
0.0010537474881857634,0
7.131793609005399e-06,0
8.80873358255485e-06,0
6.195571040734649e-05,0
7.098909463820746e-06,0
6.058802682673559e-06,0
6.1357372942438815e-06,0
0.9999758005142212,1
5.409317509474931e-06,0
5.9221774790785275e-06,0
6.149532055133022e-06,0
5.361134299164405e-06,0
7.481069133064011e-06,0
1.3911335372540634e-05,0
0.9999853372573853,1
7.974832442414481e-06,0
9.659308489062823e-06,0
5.429297289083479e-06,0
5.913530912948772e-06,0
7.996719432412647e-06,0
7.113643277989468e-06,0
0.0007789522060193121,0
5.517862973647425e-06,0
5.317257546266774e-06,0
0.014924700371921062,0
1.0770959306682926e-05,0
7.0845453592482954e-06,0
6.916031907167053e-06,0
8.14919167169137e-06,0
7.507756890845485e-06,0
6.09070093560149e-06,0
5.903906640014611e-06,0
6.844989457022166e-06,0
7.733979145996273e-06,0
5.439019332698081e-06,0
4.9544205467100255e-06,0
7.1788504101277795e-06,0
7.4154645517410245e-06,0
5.923713615629822e-06,0
0.9999821186065674,1
6.627556558669312e-06,0
4.546562922769226e-05,0
7.223602005979046e-05,0
6.728452717652544e-06,0
5.626553502224851e-06,0
0.01194180641323328,0
0.048158206045627594,0
6.387406301655574e-06,0
7.512383490393404e-06,0
5.107626748213079e-06,0
5.114728537591873e-06,0
5.453349331219215e-06,0
7.018346877885051e-06,0
5.610676453216001e-06,0
6.088760983402608e-06,0
8.621043889434077e-06,0
9.56359781412175e-06,0
0.9999616146087646,1
0.9999828338623047,1
9.565057553118095e-06,0
0.9999815225601196,1
7.851613190723583e-06,0
9.46253385336604e-06,0
5.508531103259884e-06,0
1.0292360457242467e-05,0
8.949386028689332e-06,0
5.5950790738279466e-06,0
7.088667643984081e-06,0
5.304226760927122e-06,0
0.9999818801879883,1
7.91977799963206e-06,0
6.627739367104368e-06,0
8.099713340925518e-06,0
9.117423360294197e-06,0
9.788820534595288e-06,0
1.6109655916807242e-05,0
7.066919806675287e-06,0
4.479048129724106e-06,0
7.35692992748227e-06,0
9.450773177377414e-06,0
2.9573644496849738e-05,0
0.9999754428863525,1
7.186261882452527e-06,0
0.9999860525131226,1
0.00016461970517411828,0
6.159627446322702e-06,0
8.105516826617531e-06,0
4.87061060994165e-06,0
5.539062840398401e-06,0
0.999982476234436,1
5.795460765511962e-06,0
6.420042154786643e-06,0
8.086230081971735e-06,0
7.097853540471988e-06,0
7.467782779713161e-06,0
0.99997878074646,1
6.057387054170249e-06,0
0.9999619722366333,1
5.571687324845698e-06,0
5.333901299309218e-06,0
6.194820798555156e-06,0
5.559691999224015e-06,0
9.204472917190287e-06,0
5.573112048296025e-06,0
5.258198143565096e-06,0
5.799187420052476e-06,0
0.9999430179595947,1
1.2778904419974424e-05,0
8.505772711941972e-06,0
6.4516325437580235e-06,0
5.763581157225417e-06,0
1.0420248145237565e-05,0
6.044057045073714e-06,0
0.9999827146530151,1
2.8355554604786448e-05,0
7.022498266451294e-06,0
0.9999822378158569,1
1.073017392627662e-05,0
1.3301706530910451e-05,0
5.581579898716882e-06,0
5.325057372829178e-06,0
6.6896409407490864e-06,0
0.9999475479125977,1
0.9999501705169678,1
0.999969482421875,1
9.105397111852653e-06,0
6.51340997137595e-06,0
5.702804173779441e-06,0
3.0565857741748914e-05,0
5.810652055515675e-06,0
5.267327651381493e-06,0
6.388173460436519e-06,0
6.707719876430929e-06,0
1.0536051377130207e-05,0
0.9999843835830688,1
5.93173581364681e-06,0
0.9999849796295166,1
5.073226930107921e-06,0
9.516342288407031e-06,0
6.85774966768804e-06,0
5.071703071735101e-06,0
1.0444424333400093e-05,0
5.773670636699535e-06,0
5.5384080042131245e-06,0
6.1208052102301735e-06,0
5.322432571119862e-06,0
7.419079793180572e-06,0
4.918426839140011e-06,0
8.541350325685926e-06,0
8.401831291848794e-05,0
5.146007879375247e-06,0
1.215693737321999e-05,0
6.209223101905081e-06,0
6.896786544530187e-06,0
8.676774996274617e-06,0
8.593249731347896e-06,0
6.6567768044478726e-06,0
1.3037679309491068e-05,0
0.9999828338623047,1
5.2985137699579354e-06,0
7.641653610335197e-06,0
6.841987669758964e-06,0
5.569711447606096e-06,0
7.64281958254287e-06,0
6.335076704999665e-06,0
8.530262675776612e-06,0
0.9999830722808838,1
0.9999610185623169,1
6.536845376103884e-06,0
5.038473773311125e-06,0
7.055215974105522e-06,0
5.436696483229753e-06,0
7.564743100374471e-06,0
5.910481377213728e-06,0
1.744563451211434e-05,0
0.02507484145462513,0
8.563192750443704e-06,0
5.093325853522401e-06,0
1.4352182915899903e-05,0
6.852579190308461e-06,0
2.509001387807075e-05,0
0.0003262599930167198,0
6.734871931257658e-06,0
0.9999836683273315,1
5.1950601118733175e-06,0
5.056298050476471e-06,0
1.6038895410019904e-05,0
0.005588626954704523,0
0.9999834299087524,1
0.4668898582458496,1
0.0014536461094394326,0
9.063570360012818e-06,0
6.690572263323702e-06,0
0.9999743700027466,1
6.525204298668541e-06,0
8.461242941848468e-06,0
6.643433152930811e-06,0
8.338759471371304e-06,0
0.9999856948852539,1
5.245266038400587e-06,0
7.766256203467492e-06,0
0.0005681834300048649,0
5.052986125519965e-06,0
7.799166269251145e-06,0
0.9999819993972778,1
6.919007773831254e-06,0
0.9999819993972778,1
0.9999833106994629,1
0.9999850988388062,1
6.20633954895311e-06,0
1.2357910236460157e-05,0
6.9577167778334115e-06,0
5.753312052547699e-06,0
0.9999855756759644,1
1.5032000192150008e-05,0
5.917017460888019e-06,0
0.0005083919386379421,0
5.661080649588257e-06,0
1.0784105143102352e-05,0
5.942045845586108e-06,0
6.357288384606363e-06,0
7.944800927361939e-06,0
5.761405645898776e-06,0
6.941333140275674e-06,0
5.3417661547428e-06,0
5.593734840658726e-06,0
6.51025538900285e-06,0
8.424342922808137e-06,0
7.0630726440867875e-06,0
5.780635092378361e-06,0
5.50911909158458e-06,0
8.57016220834339e-06,0
5.75182002648944e-06,0
1.4924697097740136e-05,0
0.9999737739562988,1
6.459796168201137e-06,0
5.849879471497843e-06,0
5.197989139560377e-06,0
0.9999585151672363,1
0.9999719858169556,1
1.2349039025139064e-05,0
5.393168976297602e-06,0
0.9999836683273315,1
7.240779268613551e-06,0
0.999981164932251,1
0.9999841451644897,1
7.597501280542929e-06,0
0.9999693632125854,1
0.0005520267295651138,0
4.844011527893599e-06,0
6.391317583620548e-06,0
1.2780074939655606e-05,0
0.9999825954437256,1
7.862688107707072e-06,0
8.643927685625385e-06,0
0.027034733444452286,0
7.330961125262547e-06,0
5.572176178247901e-06,0
0.9999809265136719,1
4.938317033520434e-06,0
1.0203171768807806e-05,0
5.354308086680248e-06,0
1.0309207937098108e-05,0
6.690700047329301e-06,0
6.922083230165299e-06,0
6.18354715697933e-06,0
4.910692950943485e-06,0
5.264244464342482e-06,0
0.999983549118042,1
5.7347529036633205e-06,0
0.999983549118042,1
0.9999767541885376,1
7.31914815332857e-06,0
0.9999856948852539,1
7.152902253437787e-05,0
5.5586269809282385e-06,0
6.760354153811932e-06,0
6.7164442043576855e-06,0
8.191407687263563e-06,0
0.9999774694442749,1
6.074040811654413e-06,0
5.764070465374971e-06,0
5.508531103259884e-06,0
5.796284767711768e-06,0
4.997914857085561e-06,0
5.33198362973053e-06,0
9.902072633849457e-06,0
6.045596819603816e-06,0
5.846098247275222e-06,0
0.9999853372573853,1
9.29563248064369e-06,0
5.909207629883895e-06,0
0.9999428987503052,1
7.530624770879513e-06,0
1.969804725376889e-05,0
5.560126737691462e-06,0
5.3590179049933795e-06,0
8.35311038827058e-06,0
6.326298716885503e-06,0
6.149649834696902e-06,0
0.999983549118042,1
0.9999837875366211,1
5.682164101017406e-06,0
6.566436240973417e-06,0
7.852288035792299e-06,0
8.441607860731892e-06,0
0.9999712705612183,1
5.357076588552445e-06,0
8.456087925878819e-06,0
5.581186087511014e-06,0
0.9999774694442749,1
5.505033186636865e-06,0
6.382887931977166e-06,0
1.3490048331732396e-05,0
5.8774703575181775e-06,0
