ltable_id,rtable_id,label
30,568,0
431,569,0
432,570,0
433,571,0
434,572,0
435,573,0
436,574,0
437,575,0
109,576,0
438,577,0
439,578,0
440,579,0
441,580,0
442,581,1
443,582,0
77,583,0
120,381,0
22,584,0
444,585,1
18,586,0
357,587,0
14,564,0
445,588,0
446,589,0
447,590,1
179,106,0
448,591,1
449,592,0
52,453,0
450,593,0
235,594,0
75,174,0
404,595,0
148,523,0
206,596,0
74,597,0
451,598,0
81,599,0
452,600,0
62,601,1
453,602,0
96,603,1
118,604,0
454,605,0
455,606,0
21,607,0
114,172,0
71,608,0
456,609,0
310,610,0
211,611,0
127,534,0
3,67,0
457,612,1
441,613,0
458,614,1
45,27,0
144,615,0
330,616,0
459,617,0
460,618,0
138,119,0
289,619,0
147,620,0
87,621,0
461,622,0
453,623,1
265,624,0
143,580,0
462,625,1
463,626,0
307,627,1
464,628,0
198,20,0
95,91,0
161,629,0
465,630,1
196,631,0
466,632,0
124,633,0
467,634,0
122,635,0
468,636,0
469,637,1
298,638,0
24,202,0
87,639,0
378,640,0
194,202,0
470,641,0
471,152,0
304,642,0
472,643,0
473,644,0
269,645,0
474,646,0
5,647,0
475,648,1
206,649,0
441,148,0
476,650,0
297,651,0
477,481,0
144,652,0
420,653,0
478,654,0
3,655,0
479,656,1
12,657,0
480,658,0
176,659,0
481,660,0
416,629,0
52,655,0
20,317,0
172,661,0
234,662,0
482,663,0
37,616,0
153,664,0
127,119,0
483,665,0
484,666,1
485,667,0
274,30,0
139,668,0
486,669,1
487,670,0
420,671,0
394,672,0
488,673,0
489,674,0
119,675,0
312,559,0
490,515,0
138,568,0
188,24,0
491,676,0
492,677,0
80,678,0
412,679,0
493,487,0
35,680,0
379,176,0
1,681,0
118,682,0
32,3,0
494,207,0
495,683,0
290,684,0
496,685,1
19,130,0
497,686,0
498,687,0
333,688,0
394,689,0
499,690,0
500,691,1
265,409,0
501,692,1
32,693,0
67,564,0
502,694,0
503,695,1
504,696,0
221,697,0
67,28,0
505,698,0
3,258,0
24,119,0
138,361,0
506,699,0
178,700,0
507,450,0
508,701,0
447,702,0
509,703,0
320,704,0
52,67,0
332,705,0
53,479,0
114,706,0
202,707,0
510,708,0
511,709,0
206,710,0
188,465,0
412,177,0
55,633,0
260,711,0
512,712,1
513,713,0
410,714,0
283,715,0
514,716,0
515,717,0
62,718,0
144,719,0
516,720,1
124,721,0
517,722,0
518,723,0
519,724,0
520,725,0
401,726,0
521,727,0
5,728,0
520,729,0
522,437,0
523,730,0
134,383,0
524,731,0
102,75,0
332,732,0
87,733,0
445,461,1
304,734,0
525,735,0
526,736,0
138,3,0
527,737,1
42,738,0
198,388,0
528,71,0
529,739,1
530,19,0
531,740,1
532,741,0
533,742,0
73,411,0
258,743,0
2,198,0
534,744,0
535,745,0
536,746,0
537,747,1
538,748,1
259,749,1
103,750,0
114,751,0
539,752,0
59,753,0
80,754,0
540,755,0
381,756,0
117,757,0
541,758,0
176,759,0
542,251,0
116,760,0
26,761,0
225,619,0
543,762,0
544,763,0
545,764,1
65,765,0
546,766,1
547,767,0
170,768,0
548,769,0
549,770,0
446,771,0
291,772,0
139,773,0
550,774,0
394,775,0
551,776,0
292,777,0
249,778,0
552,779,0
379,780,0
430,781,0
118,156,0
553,782,0
461,783,1
554,784,0
104,624,0
87,785,0
555,592,0
103,786,1
429,787,0
556,82,0
557,788,0
530,67,0
558,789,0
52,790,0
32,790,0
471,791,0
559,792,0
560,793,0
400,794,0
561,795,0
479,796,0
290,454,0
562,797,1
134,308,0
383,798,0
563,662,0
63,799,0
564,800,0
565,801,1
24,802,0
168,803,0
104,804,0
118,333,0
360,65,0
14,19,0
31,805,0
399,806,0
365,807,0
34,808,0
566,809,0
193,810,0
338,811,0
246,812,0
236,813,1
40,156,0
6,814,0
417,815,0
234,453,0
550,816,0
567,817,0
436,818,0
568,819,0
569,820,1
524,821,0
570,91,0
334,822,0
28,3,0
571,823,0
572,824,0
573,47,0
574,825,0
80,711,0
575,826,0
576,827,0
577,295,0
578,828,0
482,394,0
579,829,0
580,830,0
381,831,0
120,832,0
65,833,0
118,91,0
543,834,0
178,835,0
346,420,0
151,261,0
581,836,0
6,837,0
582,838,0
583,839,0
34,840,0
51,841,0
584,842,0
519,843,0
51,523,0
298,844,0
280,845,0
230,335,0
136,590,0
585,846,1
160,166,0
306,847,0
586,848,0
587,849,0
588,850,0
29,153,0
194,95,0
12,851,0
420,852,0
67,14,0
589,853,0
525,735,0
206,854,0
234,361,0
590,855,0
26,856,0
591,857,1
592,858,0
201,859,0
139,297,0
593,860,1
594,861,0
549,862,0
507,863,0
382,864,0
595,865,0
125,52,0
34,866,0
156,867,0
117,39,0
596,781,0
28,95,0
226,265,0
217,868,0
597,869,0
358,870,0
598,871,0
599,872,0
342,873,0
600,874,0
601,875,0
602,876,0
603,877,1
345,878,0
233,879,0
604,880,0
226,143,0
605,881,0
606,882,0
138,883,0
126,884,0
446,885,0
289,246,0
540,886,0
223,887,0
1,888,0
464,424,0
192,889,0
127,115,0
543,890,0
607,17,0
608,891,0
366,892,0
165,893,0
194,14,0
108,894,0
493,895,0
609,896,0
151,19,0
91,897,0
29,898,0
330,200,0
284,899,0
236,373,0
247,777,0
87,900,0
553,901,0
610,301,1
109,902,0
9,903,0
611,904,0
106,905,0
510,906,0
169,907,0
175,908,0
28,883,0
266,909,0
334,910,0
52,255,0
287,911,0
543,912,0
266,913,0
31,914,0
530,115,0
612,915,0
188,333,0
392,916,0
79,917,0
309,918,0
613,919,0
537,920,0
614,921,0
167,922,0
226,264,0
189,864,0
272,84,0
196,923,0
615,924,0
309,925,0
180,926,0
302,927,0
230,411,0
148,928,0
126,929,1
28,333,0
616,930,0
617,49,0
381,170,0
82,931,0
556,410,0
391,932,0
564,933,0
381,934,0
65,196,0
91,935,0
528,936,0
618,937,0
619,153,0
620,938,0
495,939,0
621,940,0
622,941,0
134,942,0
225,943,0
623,936,0
29,944,0
151,119,0
555,945,0
514,946,0
191,947,0
624,948,1
625,949,0
265,950,0
402,951,0
626,952,0
627,953,0
628,954,0
514,547,0
248,955,0
197,956,0
629,957,0
630,958,0
400,959,0
334,960,0
631,961,1
632,43,0
371,962,0
633,662,0
634,573,1
286,963,0
635,964,0
636,965,0
320,966,0
410,967,0
432,968,0
362,969,0
24,250,0
208,868,0
444,970,0
637,971,0
638,972,0
148,973,0
333,974,0
639,975,0
35,579,0
640,976,1
641,977,0
515,978,0
114,979,0
121,444,1
265,897,0
642,980,0
419,981,0
643,982,1
636,983,0
644,984,1
366,985,0
68,672,1
404,986,0
645,987,0
646,988,1
647,989,0
648,990,0
649,991,0
650,992,0
22,993,0
137,994,0
198,159,0
651,995,0
606,996,0
530,534,0
274,39,0
652,938,0
653,997,0
277,512,0
273,400,0
25,998,0
408,999,0
55,1000,0
375,1001,0
188,698,0
654,1002,1
537,1003,0
191,80,0
575,1004,0
575,1005,1
655,1006,1
28,156,0
86,1007,0
96,1008,0
339,1009,0
34,1010,0
656,1011,1
657,1012,1
658,1013,0
659,61,0
333,787,0
520,1014,0
660,1015,0
661,1016,1
111,1017,1
662,1018,1
143,1019,0
351,1020,0
126,1021,0
163,389,0
420,1022,0
596,1023,0
413,1024,0
179,1025,0
663,447,0
664,1026,0
115,1027,0
665,1028,0
9,859,0
666,1029,0
667,1030,0
333,309,0
335,1031,0
429,945,0
668,1032,0
669,1033,0
452,1034,0
499,1035,0
670,1036,0
84,286,0
617,996,0
29,499,0
455,1037,0
138,465,0
91,1038,0
226,335,0
98,1039,0
475,1040,0
456,609,0
423,707,0
19,95,0
86,1041,0
156,1042,1
125,28,0
671,1043,0
212,509,0
68,1044,0
672,1045,0
673,1046,0
32,250,0
19,265,0
674,1047,1
52,119,0
186,36,0
53,183,0
73,28,0
171,1048,0
675,1049,1
482,1050,0
464,1051,0
676,1052,0
280,47,0
677,1053,0
320,500,0
678,1054,0
519,1055,0
264,359,0
679,755,0
680,1056,0
80,1057,0
164,102,0
163,389,0
666,972,0
575,1058,0
175,798,0
73,564,0
656,1059,0
230,128,0
681,1060,1
52,264,0
350,1061,0
682,948,0
617,1062,0
168,1063,0
487,1064,0
353,1065,0
12,1066,0
8,1067,0
222,192,0
623,1068,0
683,1069,0
684,1070,0
116,1071,0
555,1072,0
239,1073,0
417,1074,0
685,1075,0
686,247,0
248,1076,0
687,1077,0
188,261,0
688,1078,0
689,1079,0
75,153,0
690,1080,1
497,1081,0
691,1082,0
692,1083,0
663,1084,0
89,1085,0
693,1086,0
694,1087,0
398,1088,0
52,143,0
695,1089,0
379,1090,1
168,1091,0
596,1092,0
28,73,0
131,1093,0
544,1094,0
360,1095,0
667,1096,0
621,1097,0
44,359,0
198,1098,0
65,1099,0
630,1100,1
696,1101,0
442,1102,0
260,1103,0
212,1104,0
697,1105,1
698,1106,0
699,1107,0
555,974,0
310,396,0
193,1108,0
700,1109,0
32,344,0
80,1110,0
508,1111,0
701,1112,0
99,1113,0
702,1114,0
28,67,0
449,787,0
3,156,0
79,955,0
8,1115,0
703,1116,0
51,1117,0
127,453,0
378,621,0
35,1118,0
138,120,0
80,1119,0
505,30,0
167,1090,0
704,1120,0
112,628,0
705,1121,0
494,1122,0
234,91,0
201,1123,0
18,1124,0
320,1125,0
628,1126,0
355,1127,0
589,1128,0
298,1129,0
312,1130,0
706,1131,0
194,156,0
707,1132,0
434,1133,0
118,3,0
145,816,0
52,14,0
508,1134,0
92,1135,0
708,1136,0
269,500,0
356,444,0
709,1137,1
553,1138,0
109,633,0
440,1139,0
87,1140,0
710,1141,1
121,1142,0
26,1143,0
711,188,0
712,1144,0
711,1145,0
28,24,0
371,1146,0
321,1147,0
499,1148,0
713,1149,1
700,1150,0
330,1151,0
714,1152,0
3,143,0
125,411,0
371,328,0
116,1153,0
117,264,0
612,915,0
711,1154,0
624,1155,0
166,841,0
659,1156,1
715,1157,0
716,1158,0
425,1159,0
717,1160,0
644,1161,0
189,1162,0
656,1163,0
556,221,0
55,890,0
718,1164,0
719,1165,0
563,1166,0
698,1167,0
258,124,0
620,1168,0
259,1169,0
720,1170,0
721,1171,0
32,361,0
373,841,0
354,1172,0
722,1173,0
103,1174,0
723,1175,0
724,1176,0
725,1177,0
714,1178,0
409,710,0
99,577,0
6,1179,0
428,1180,0
272,1181,0
264,1182,0
47,1183,0
351,1184,0
543,1185,0
507,1186,0
61,1156,0
473,1187,0
620,1188,0
265,1189,0
18,1190,0
425,1191,0
249,1192,0
32,1193,0
361,609,0
251,1194,1
726,1195,1
727,1196,0
125,568,0
636,1197,0
40,790,0
605,1198,0
121,444,1
217,1199,0
85,1200,0
29,1201,0
471,932,0
454,1202,0
728,673,0
722,1203,0
219,1204,1
143,563,0
583,1205,0
122,1206,0
272,942,0
729,1207,0
730,1208,0
186,1209,0
667,1210,0
253,1211,0
266,1212,0
731,1213,0
44,829,0
732,1214,1
733,1215,0
323,1216,0
127,258,0
160,1217,0
553,125,0
119,774,0
734,1218,1
206,1219,0
135,1220,0
9,1221,0
366,588,0
167,1222,0
735,1223,1
19,115,0
128,918,1
14,115,0
707,1224,0
736,1225,0
737,1226,0
620,990,0
391,1227,0
671,1228,0
738,1229,0
733,1230,0
596,1231,0
251,1232,0
574,1233,1
739,1234,0
425,905,0
740,1235,0
741,1220,0
440,250,0
117,401,0
201,1236,0
680,1237,0
197,1238,0
310,1239,0
742,1240,0
230,39,0
210,1241,0
95,119,0
67,52,0
743,1242,0
744,1243,0
103,1244,0
745,1245,0
320,84,0
746,1246,0
321,508,0
747,1247,1
748,1248,0
749,1249,1
317,1250,0
175,502,0
404,236,0
77,1251,0
17,1252,0
28,465,0
271,457,0
650,1253,0
273,1254,0
274,19,0
493,1255,0
132,221,0
422,547,0
320,1256,0
265,1257,0
140,1258,0
750,282,0
751,1259,0
752,1260,0
350,1237,0
753,1261,0
614,1262,1
440,829,0
78,1263,0
79,1076,0
746,1264,0
144,4,0
754,1265,0
755,1266,0
138,261,0
756,1267,0
757,1268,1
73,202,0
87,1269,0
758,1270,1
570,401,0
759,43,0
439,1271,0
333,1272,0
171,1273,0
290,1274,0
325,1275,0
164,1276,0
507,1277,0
760,1278,1
761,1279,0
118,250,0
762,1280,1
289,1281,0
142,1282,0
530,564,0
390,1283,0
206,440,0
122,1284,0
355,1285,0
763,1286,1
468,1287,0
764,1288,0
765,1223,0
665,1289,0
766,1290,0
447,1291,0
767,1292,0
67,411,0
768,1293,0
381,307,0
125,250,0
287,1294,0
769,1295,0
770,1296,1
301,680,0
323,1297,0
309,47,0
659,1298,0
771,1299,0
250,1300,0
772,579,0
24,95,0
773,1301,0
774,1302,0
775,1303,0
151,115,0
546,1304,0
68,1305,0
776,1306,1
777,1307,0
778,1308,0
779,1309,0
780,1310,0
40,333,0
428,1311,1
563,1312,0
28,604,0
781,1313,0
260,1314,0
396,1315,0
570,453,0
32,757,0
490,1316,0
230,24,0
473,1317,0
707,1318,0
28,564,0
782,1319,0
230,258,0
568,1320,0
153,322,0
783,1321,0
402,1322,0
298,1323,0
32,73,0
48,1324,0
231,1325,0
368,1326,0
122,1327,0
125,264,0
231,1328,0
226,19,1
417,1329,1
26,1330,0
15,1331,0
784,1332,0
720,874,0
102,481,0
366,1333,0
785,1334,0
284,1335,0
215,1336,0
272,704,0
426,1337,0
4,1338,0
400,1339,0
118,883,0
786,1340,0
124,1341,0
176,1342,0
517,1343,0
706,1344,0
371,1345,0
787,1346,0
788,1347,1
418,1348,0
789,1349,0
40,344,0
790,1350,0
53,1351,0
791,1352,0
792,1353,1
62,1323,0
315,1354,0
793,1355,0
665,1356,0
767,942,0
720,1357,0
534,579,0
794,1358,1
795,1359,0
269,773,0
274,361,0
722,925,0
767,668,0
619,307,0
796,1360,0
717,1361,0
593,1362,0
371,950,0
446,1363,0
684,1364,0
461,1365,0
797,1366,1
798,1367,0
799,1368,0
62,1369,0
201,1370,0
655,1371,0
777,1372,0
540,1373,0
800,1374,1
801,1375,0
802,1376,0
269,1377,0
521,1378,0
441,810,0
803,1379,0
226,52,0
95,325,0
471,1380,0
804,1381,0
53,1382,0
122,1383,0
127,3,0
805,1384,0
530,265,0
762,1385,1
806,1386,0
807,1387,1
171,1388,0
58,1389,0
808,1390,0
507,1391,0
481,1392,0
456,1393,0
809,1394,0
810,1395,0
811,1396,1
812,1397,0
126,1212,0
370,1398,0
343,70,0
68,1399,0
179,424,0
364,1400,0
403,735,0
167,477,0
813,1401,1
814,1402,1
787,1403,0
401,1404,0
356,1405,0
570,757,0
579,295,0
497,1406,0
126,884,0
14,1193,0
171,1407,0
815,1408,0
421,1409,1
391,1410,0
98,1411,0
189,1412,0
739,1413,0
223,1414,0
399,1415,0
550,1416,1
28,34,0
134,1417,0
530,39,0
586,1418,0
816,40,0
520,1419,0
691,1420,0
817,1421,0
818,1422,0
497,1188,0
52,1423,0
819,1424,0
402,1425,0
121,1426,0
820,1427,0
821,1428,0
126,929,1
40,52,0
822,1429,1
680,1061,0
823,1430,0
670,1431,0
824,1432,0
825,1433,1
673,1434,0
373,1435,0
310,1436,0
826,1437,0
827,1438,0
828,1439,1
121,1035,0
139,1440,0
273,1441,0
829,1442,0
350,1056,0
109,1443,0
118,95,0
381,1444,0
447,140,0
830,1445,0
404,1446,0
166,307,0
1,208,0
831,1447,1
382,1448,0
712,105,0
175,1449,0
832,1450,0
30,265,0
193,1451,0
833,1452,0
4,443,0
438,1453,0
834,1454,0
628,1455,0
416,167,0
95,39,0
793,1164,0
835,1456,0
94,1457,0
836,1458,0
371,897,0
120,1459,0
24,401,0
632,34,0
837,1460,0
394,1461,0
455,1462,0
523,1463,0
78,328,0
518,1248,0
383,1464,0
632,451,0
147,1465,0
838,1466,0
839,1467,1
88,1468,0
708,1469,0
533,1470,0
30,143,0
840,1471,0
841,1472,1
732,1473,0
176,15,0
842,1178,0
167,1474,0
391,1475,0
843,1476,0
53,1477,0
761,1478,1
156,1479,0
739,1480,0
338,322,0
844,1481,1
201,1482,0
441,1483,0
845,1352,0
814,1484,0
35,829,0
214,1485,1
739,1486,0
805,1487,0
846,1488,0
365,1489,0
439,1490,0
32,401,0
619,1276,0
847,141,0
383,1491,0
249,471,0
848,1492,0
175,484,0
849,1493,0
34,1494,0
607,925,0
820,62,0
850,1495,0
667,1496,0
170,1497,1
408,1498,0
851,1499,0
852,1500,0
853,1501,0
172,673,0
390,1502,1
854,1503,0
40,265,0
310,1504,0
309,207,0
855,1505,0
311,1506,0
552,1358,0
286,1507,0
304,1508,0
856,1509,1
176,1510,0
157,1511,0
563,682,0
857,1512,0
615,1513,1
477,307,0
858,1514,0
560,1515,1
493,1516,0
859,1517,0
860,677,0
361,1274,0
861,1518,0
143,1519,0
234,115,0
862,1386,0
263,1520,0
595,1521,0
286,1522,0
863,1523,0
864,1524,0
865,276,0
67,335,0
355,615,0
291,1525,0
866,214,0
867,168,0
67,30,0
4,1526,0
54,706,0
234,128,0
868,1527,0
869,1528,0
194,39,0
543,1529,0
493,1530,0
870,1531,0
871,1011,0
29,307,0
805,1532,0
301,1013,0
78,1146,0
399,1533,0
19,662,0
53,1534,0
430,1535,0
636,754,0
872,1536,0
91,1537,0
873,593,0
298,1538,0
464,384,0
578,1490,0
874,1003,1
556,1219,0
875,1539,0
52,568,0
624,1540,0
167,1541,0
543,1542,0
342,312,0
790,1543,0
526,1544,0
441,1019,0
876,1545,1
877,310,1
722,131,0
278,1149,0
8,1546,0
534,1183,0
368,1547,0
878,1548,1
862,1549,0
127,91,0
19,250,0
22,1550,0
354,1091,0
196,1551,0
231,1552,0
754,1553,0
114,539,0
851,1554,0
194,261,0
67,333,0
879,1555,0
880,1556,0
881,1557,0
175,1464,0
230,453,0
12,1558,0
125,883,0
272,442,0
236,244,0
882,1559,1
883,1560,0
51,499,0
884,1463,1
142,1561,0
117,19,0
118,344,0
609,1562,1
885,1563,0
886,1564,0
887,100,0
825,1565,0
196,1566,0
888,1567,1
752,1568,0
76,925,0
889,1569,1
234,130,0
25,1570,0
22,1571,0
188,67,0
773,1572,0
568,1573,0
274,128,0
292,844,0
890,1574,1
891,1575,0
44,34,0
175,1576,0
466,1577,1
360,1099,0
206,1578,0
418,1579,0
892,1580,1
893,523,0
126,1581,0
421,454,0
201,1192,1
233,1582,0
604,1583,0
783,487,0
570,115,0
772,1584,0
266,1585,0
347,1586,0
118,1193,0
382,203,0
894,1078,0
269,383,0
895,1587,1
290,1588,0
420,1589,0
371,541,0
71,1590,0
378,1269,0
167,1591,0
193,1592,0
896,1161,0
399,1593,0
40,30,1
269,496,0
418,1594,0
140,1595,0
596,567,0
249,1596,0
80,1314,0
78,1597,0
121,1438,0
333,1598,0
412,1599,0
897,1600,1
4,1601,0
458,1602,1
202,1603,0
617,1604,0
126,1605,0
273,1606,0
32,67,0
383,1607,0
284,1608,0
898,1609,0
899,1610,1
519,1611,0
900,1612,1
139,500,0
901,1613,0
378,785,0
902,1614,1
277,1615,0
127,325,0
903,1616,0
459,1309,0
143,96,0
600,244,0
67,91,0
263,1617,1
904,1618,0
633,1013,0
441,1619,0
905,1620,0
742,1621,0
906,1622,0
818,518,0
521,1623,1
515,1624,0
338,1625,0
344,1626,0
907,1028,0
28,261,0
860,1627,0
52,465,0
733,869,0
790,1240,0
194,128,0
768,1628,0
18,1629,0
9,1630,0
96,613,0
31,1631,0
908,1632,0
552,1056,0
179,628,0
415,1633,0
147,1634,1
24,261,0
909,1635,0
910,1636,0
767,645,0
334,1637,0
911,1638,1
266,1639,0
649,1640,0
680,1641,0
175,1642,0
886,1643,1
734,842,0
387,489,1
553,1644,0
912,1645,0
211,1621,0
722,507,0
172,1646,1
738,1647,0
783,2,0
357,1648,0
913,1649,1
3,335,0
311,1650,0
32,130,0
95,453,0
2,1651,0
914,1652,0
915,1653,0
30,261,0
916,1654,0
220,1655,0
22,298,0
338,1656,0
196,1657,0
425,1658,0
917,1659,0
918,927,0
919,1660,1
80,1661,0
201,1662,0
117,465,0
488,1663,0
920,1664,0
921,1665,0
175,1666,0
132,664,0
151,91,0
922,1667,0
464,106,0
750,1668,0
767,1669,0
768,1670,0
923,1671,1
579,43,0
